state;statenum;trend;treated;treated_post;lncase;afdcben;unemp;empratio;mon_d2;mon_d3;mon_d4;caseload;popn;empratio_raw;south;control;T0
TX;44;69;1;0;-4.246735096;4.840000153;8.600000381;-0.761689663;1;0;0;267376;17916866;0.466876894;1;0;114
TX;44;70;1;0;-4.237662315;4.840000153;8.100000381;-0.755462527;0;1;0;270524;17946432;0.46979326;1;0;114
TX;44;71;1;0;-4.239892006;4.840000153;7.599999905;-0.763390958;0;1;0;270632;17975998;0.466083288;1;0;114
TX;44;72;1;0;-4.22951746;4.840000153;7.599999905;-0.771353304;0;1;0;274173;18005564;0.462386906;1;0;114
TX;44;73;1;0;-4.214793682;4.710000038;7.199999809;-0.763690591;0;0;1;278970;18035132;0.465943635;1;0;114
TX;44;74;1;0;-4.23501873;4.710000038;7.400000095;-0.765016019;0;0;1;274094;18064280;0.465326488;1;0;114
TX;44;75;1;0;-4.222931862;4.710000038;7.199999809;-0.766474187;0;0;1;278146;18093428;0.464648426;1;0;114
TX;44;76;1;0;-4.222443581;4.710000038;8.199999809;-0.783684015;0;0;0;279002;18122580;0.456720352;1;0;114
TX;44;77;1;0;-4.234568119;4.710000038;7.800000191;-0.782398343;0;0;0;276352;18151728;0.457307935;1;0;114
TX;44;78;1;0;-4.218184471;4.710000038;7.300000191;-0.775537908;0;0;0;281642;18180876;0.460456043;1;0;114
TX;44;79;1;0;-4.230437756;4.710000038;6.900000095;-0.771555126;1;0;0;278929;18210026;0.462293565;1;0;114
TX;44;80;1;0;-4.243908882;4.710000038;6.900000095;-0.770511985;1;0;0;275905;18239176;0.462776065;1;0;114
TX;44;81;1;0;-4.238562584;4.710000038;8;-0.759701669;1;0;0;278097;18268324;0.467805982;1;0;114
TX;44;82;1;0;-4.235850811;4.710000038;7.400000095;-0.751580179;0;1;0;279568;18297474;0.471620739;1;0;114
TX;44;83;1;0;-4.242249489;4.710000038;7.099999905;-0.757593632;0;1;0;278497;18326624;0.468793154;1;0;114
TX;44;84;1;0;-4.222822666;4.710000038;6.900000095;-0.763371348;0;1;0;284687;18355772;0.466092408;1;0;114
TX;44;85;1;0;-4.232139587;4.690000057;6.5;-0.75739789;0;0;1;282768;18384920;0.468884945;1;0;114
TX;44;86;1;0;-4.233807564;4.690000057;6.699999809;-0.757262111;0;0;1;283090;18414308;0.468948603;1;0;114
TX;44;87;1;0;-4.221179485;4.690000057;6.5;-0.756505728;0;0;1;287492;18443696;0.469303429;1;0;114
TX;44;88;1;0;-4.230300426;4.690000057;7.400000095;-0.770144641;0;0;0;285680;18473084;0.462946087;1;0;114
TX;44;89;1;0;-4.252809525;4.690000057;7.099999905;-0.76924938;0;0;0;280103;18502472;0.463360727;1;0;114
TX;44;90;1;0;-4.232624054;4.690000057;6.699999809;-0.761788845;0;0;0;286613;18531860;0.466830581;1;0;114
TX;44;91;1;0;-4.249414921;4.690000057;6.300000191;-0.755339742;1;0;0;282627;18561248;0.469850957;1;0;114
TX;44;92;1;0;-4.24661541;4.690000057;6.300000191;-0.755253196;1;0;0;284209;18590636;0.469891608;1;0;114
TX;44;93;1;0;-4.254003048;4.690000057;7.300000191;-0.744529307;1;0;0;282902;18620024;0.474957824;1;0;114
TX;44;94;1;0;-4.26744175;4.690000057;6.699999809;-0.736076653;0;1;0;279901;18649412;0.478989482;1;0;114
TX;44;95;1;0;-4.253686428;4.690000057;6.300000191;-0.742040277;0;1;0;284565;18678800;0.476141453;1;0;114
TX;44;96;1;0;-4.255020142;4.690000057;6.199999809;-0.747707784;0;1;0;284973;18708186;0.473450541;1;0;114
TX;44;97;1;0;-4.262489319;4.869999886;5.699999809;-0.740297854;0;0;1;283635;18737574;0.476971835;1;0;114
TX;44;98;1;0;-4.271116734;4.869999886;5.800000191;-0.739587069;0;0;1;281897;18767044;0.477310985;1;0;114
TX;44;99;1;0;-4.276742458;4.869999886;5.599999905;-0.739127338;0;0;1;281011;18796512;0.47753045;1;0;114
TX;44;100;1;0;-4.283139229;4.869999886;6.5;-0.759243488;0;0;0;279911;18825982;0.46802038;1;0;114
TX;44;101;1;0;-4.300312042;4.869999886;6.099999905;-0.757873893;0;0;0;275826;18855452;0.468661785;1;0;114
TX;44;102;1;0;-4.307781219;4.869999886;5.800000191;-0.7518574;0;0;0;274450;18884920;0.471489996;1;0;114
TX;44;103;1;0;-4.332987785;4.869999886;5.599999905;-0.749584079;1;0;0;268279;18914392;0.472563058;1;0;114
TX;44;104;1;0;-4.342699528;4.869999886;5.699999809;-0.748295248;1;0;0;266341;18943860;0.473172516;1;0;114
TX;44;105;1;0;-4.350318432;4.869999886;6.800000191;-0.738805771;1;0;0;264970;18973328;0.477684051;1;0;114
TX;44;106;1;0;-4.359901428;4.869999886;6.400000095;-0.734256864;0;1;0;263088;19002800;0.479861915;1;0;114
TX;44;107;1;0;-4.346455574;4.869999886;6.099999905;-0.740435541;0;1;0;267304;19032268;0.47690618;1;0;114
TX;44;108;1;0;-4.341520309;4.869999886;6;-0.74500376;0;1;0;269285;19061738;0.474732518;1;0;114
TX;44;109;1;0;-4.349320412;5.010000229;5.699999809;-0.739598393;0;0;1;267847;19091208;0.477305561;1;0;114
TX;44;110;1;0;-4.357191563;5.010000229;5.900000095;-0.739926577;0;0;1;266325;19116940;0.47714895;1;0;114
TX;44;111;1;0;-4.364039898;5.010000229;5.599999905;-0.739631891;0;0;1;265082;19142672;0.477289587;1;0;114
TX;44;112;1;0;-4.365638256;5.010000229;6.400000095;-0.757770419;0;0;0;265233;19168404;0.468710274;1;0;114
TX;44;113;1;0;-4.380804539;5.010000229;6.099999905;-0.757147729;0;0;0;261807;19194138;0.469002247;1;0;114
TX;44;114;1;0;-4.395745277;5.010000229;5.699999809;-0.7515046;0;0;0;258483;19219872;0.471656352;1;0;114
TX;44;115;1;1;-4.417044163;5.010000229;5.400000095;-0.748647451;1;0;0;253583;19245604;0.473005891;1;0;114
TX;44;116;1;1;-4.434044361;5.010000229;5.400000095;-0.747243941;1;0;0;249847;19271336;0.473670214;1;0;114
TX;44;117;1;1;-4.459335327;5.010000229;6.400000095;-0.739325285;1;0;0;244133;19297068;0.477435946;1;0;114
UT;45;1;1;0;-4.780034542;6.190000057;5.900000095;-0.845876276;0;0;1;14089;1678119;0.429181129;0;0;106
UT;45;2;1;0;-4.775604248;6.190000057;6.300000191;-0.848618746;0;0;1;14164;1679057;0.428005725;0;0;106
UT;45;3;1;0;-4.766018391;6.190000057;6.300000191;-0.852502882;0;0;1;14313;1679995;0.426346511;0;0;106
UT;45;4;1;0;-4.809209347;6.190000057;7.5;-0.874207854;0;0;0;13720;1680932;0.41719237;0;0;106
UT;45;5;1;0;-4.74887991;6.190000057;7.900000095;-0.886735439;0;0;0;14586;1681870;0.41199854;0;0;106
UT;45;6;1;0;-4.723436832;6.190000057;7.400000095;-0.885886908;0;0;0;14975;1682808;0.4123483;0;0;106
UT;45;7;1;0;-4.713884354;6.190000057;6.5;-0.880287945;1;0;0;15132;1683746;0.414663494;0;0;106
UT;45;8;1;0;-4.729335785;6.190000057;6;-0.87490797;1;0;0;14913;1684683;0.416900396;0;0;106
UT;45;9;1;0;-4.720535755;6.190000057;6.800000191;-0.860607088;1;0;0;15058;1685621;0.422905266;0;0;106
UT;45;10;1;0;-4.735253811;6.190000057;6;-0.854554236;0;1;0;14851;1686559;0.425472826;0;0;106
UT;45;11;1;0;-4.726013184;6.190000057;6.300000191;-0.856490791;0;1;0;15002;1687497;0.424649656;0;0;106
UT;45;12;1;0;-4.730292797;6.190000057;5.599999905;-0.854771078;0;1;0;14951;1688434;0.425380558;0;0;106
UT;45;13;1;0;-4.722376823;6.300000191;5.300000191;-0.855475426;0;0;1;15083;1689372;0.425081044;0;0;106
UT;45;14;1;0;-4.731482983;6.300000191;5.5;-0.855977952;0;0;1;14971;1690746;0.424867481;0;0;106
UT;45;15;1;0;-4.724555492;6.300000191;5.099999905;-0.857774198;0;0;1;15100;1692121;0.424105018;0;0;106
UT;45;16;1;0;-4.747828484;6.300000191;5.900000095;-0.878814518;0;0;0;14777;1693495;0.415274918;0;0;106
UT;45;17;1;0;-4.717838764;6.300000191;6;-0.889361858;0;0;0;15252;1694869;0.410917908;0;0;106
UT;45;18;1;0;-4.723560333;6.300000191;5.400000095;-0.886548102;0;0;0;15190;1696244;0.412075728;0;0;106
UT;45;19;1;0;-4.74113512;6.300000191;4.800000191;-0.879046023;1;0;0;14950;1697618;0.415178806;0;0;106
UT;45;20;1;0;-4.763460636;6.300000191;4.5;-0.870056689;1;0;0;14644;1698992;0.418927819;0;0;106
UT;45;21;1;0;-4.762308598;6.300000191;5;-0.850948811;1;0;0;14685;1700367;0.427009583;0;0;106
UT;45;22;1;0;-4.782438755;6.300000191;4.5;-0.844177306;0;1;0;14416;1701741;0.429910898;0;0;106
UT;45;23;1;0;-4.747506142;6.300000191;5;-0.843049407;0;1;0;14953;1703115;0.43039608;0;0;106
UT;45;24;1;0;-4.769276619;6.300000191;4.400000095;-0.837364733;0;1;0;14655;1704490;0.432849705;0;0;106
UT;45;25;1;0;-4.773305416;6.269999981;4.199999809;-0.836614311;0;0;1;14620;1705864;0.43317464;0;0;106
UT;45;26;1;0;-4.778459072;6.269999981;4.599999905;-0.836561441;0;0;1;14587;1707856;0.433197528;0;0;106
UT;45;27;1;0;-4.77881813;6.269999981;4.300000191;-0.835508108;0;0;1;14624;1709849;0.43365407;0;0;106
UT;45;28;1;0;-4.769537449;6.269999981;5;-0.85291183;0;0;0;14803;1711841;0.426172167;0;0;106
UT;45;29;1;0;-4.76146698;6.269999981;5.199999809;-0.861792982;0;0;0;14966;1713833;0.422404051;0;0;106
UT;45;30;1;0;-4.730640411;6.269999981;4.900000095;-0.856685579;0;0;0;15479;1715826;0.424566954;0;0;106
UT;45;31;1;0;-4.737463474;6.269999981;4.599999905;-0.84621954;1;0;0;15418;1717818;0.429033816;0;0;106
UT;45;32;1;0;-4.769752026;6.269999981;4.400000095;-0.837402642;1;0;0;14971;1719810;0.432833284;0;0;106
UT;45;33;1;0;-4.776565075;6.269999981;5.099999905;-0.818470895;1;0;0;14912;1721803;0.441105634;0;0;106
UT;45;34;1;0;-4.78615284;6.269999981;4.5;-0.814374328;0;1;0;14812;1723795;0.442916363;0;0;106
UT;45;35;1;0;-4.774399757;6.269999981;5;-0.814809144;0;1;0;15030;1725787;0.442723811;0;0;106
UT;45;36;1;0;-4.752282619;6.269999981;4.599999905;-0.811166227;0;1;0;15410;1727780;0.444339544;0;0;106
UT;45;37;1;0;-4.755973339;6.360000134;4.199999809;-0.811752021;0;0;1;15397;1729772;0.44407934;0;0;106
UT;45;38;1;0;-4.757643223;6.360000134;4.599999905;-0.811980247;0;0;1;15443;1733248;0.443978012;0;0;106
UT;45;39;1;0;-4.759827614;6.360000134;4.099999905;-0.815688848;0;0;1;15481;1736724;0.442334533;0;0;106
UT;45;40;1;0;-4.75744009;6.360000134;4.599999905;-0.826942563;0;0;0;15590;1740201;0.437384546;0;0;106
UT;45;41;1;0;-4.770757198;6.360000134;4.800000191;-0.83479774;0;0;0;15455;1743677;0.433962256;0;0;106
UT;45;42;1;0;-4.763531208;6.360000134;4.5;-0.834463358;0;0;0;15639;1747153;0.434107363;0;0;106
UT;45;43;1;0;-4.77905941;6.360000134;4.300000191;-0.828331828;1;0;0;15469;1750629;0.436777294;0;0;106
UT;45;44;1;0;-4.786427975;6.360000134;4.099999905;-0.820452332;1;0;0;15426;1754105;0.440232486;0;0;106
UT;45;45;1;0;-4.788674355;6.360000134;4.599999905;-0.801976085;1;0;0;15462;1757581;0.448441923;0;0;106
UT;45;46;1;0;-4.795183182;6.360000134;4.099999905;-0.795872748;0;1;0;15432;1761058;0.451187283;0;0;106
UT;45;47;1;0;-4.784753323;6.360000134;4.400000095;-0.79594475;0;1;0;15665;1764534;0.451154798;0;0;106
UT;45;48;1;0;-4.780525208;6.360000134;4;-0.798709452;0;1;0;15803;1768010;0.44990921;0;0;106
UT;45;49;1;0;-4.77392149;6.260000229;4;-0.802268922;0;0;1;15980;1771486;0.448310614;0;0;106
UT;45;50;1;0;-4.772402287;6.260000229;4.400000095;-0.802626669;0;0;1;16083;1775583;0.448150277;0;0;106
UT;45;51;1;0;-4.776428699;6.260000229;4;-0.80594486;0;0;1;16097;1779680;0.446665704;0;0;106
UT;45;52;1;0;-4.771050453;6.260000229;4.900000095;-0.825028777;0;0;0;16263;1783777;0.438222378;0;0;106
UT;45;53;1;0;-4.764912128;6.260000229;5.199999809;-0.830586016;0;0;0;16443;1787873;0.435793817;0;0;106
UT;45;54;1;0;-4.757500172;6.260000229;4.900000095;-0.829890251;0;0;0;16646;1791970;0.436097145;0;0;106
UT;45;55;1;0;-4.757075787;6.260000229;4.800000191;-0.827486157;1;0;0;16734;1796067;0.437146842;0;0;106
UT;45;56;1;0;-4.761790752;6.260000229;4.599999905;-0.81965977;1;0;0;16736;1800164;0.44058153;0;0;106
UT;45;57;1;0;-4.756979942;6.260000229;5.400000095;-0.802803636;1;0;0;16898;1804261;0.448070973;0;0;106
UT;45;58;1;0;-4.766536713;6.260000229;4.900000095;-0.796223521;0;1;0;16818;1808358;0.451029062;0;0;106
UT;45;59;1;0;-4.755059719;6.260000229;5.300000191;-0.797691822;0;1;0;17094;1812454;0.450367302;0;0;106
UT;45;60;1;0;-4.752445698;6.260000229;4.900000095;-0.803099513;0;1;0;17221;1816551;0.447938442;0;0;106
UT;45;61;1;0;-4.742008209;6.210000038;4.699999809;-0.807314396;0;0;1;17485;1820648;0.446054369;0;0;106
UT;45;62;1;0;-4.737779617;6.210000038;5.199999809;-0.808747172;0;0;1;17652;1825142;0.445415765;0;0;106
UT;45;63;1;0;-4.74644804;6.210000038;4.800000191;-0.813992739;0;0;1;17592;1829636;0.443085402;0;0;106
UT;45;64;1;0;-4.740280151;6.210000038;5.599999905;-0.83232218;0;0;0;17794;1834130;0.435037851;0;0;106
UT;45;65;1;0;-4.732171535;6.210000038;5.900000095;-0.838996828;0;0;0;18033;1838624;0.432143807;0;0;106
UT;45;66;1;0;-4.741895199;6.210000038;5.400000095;-0.839320898;0;0;0;17952;1843118;0.432003796;0;0;106
UT;45;67;1;0;-4.748608589;6.210000038;5.099999905;-0.83557111;1;0;0;17925;1847612;0.433626771;0;0;106
UT;45;68;1;0;-4.758443832;6.210000038;4.800000191;-0.827211797;1;0;0;17842;1852105;0.437266797;0;0;106
UT;45;69;1;0;-4.764185905;6.210000038;5.5;-0.809830546;1;0;0;17832;1856599;0.444933444;0;0;106
UT;45;70;1;0;-4.765603065;6.210000038;4.900000095;-0.802196741;0;1;0;17899;1861093;0.448342979;0;0;106
UT;45;71;1;0;-4.752431393;6.210000038;5.199999809;-0.802336454;0;1;0;18230;1865587;0.448280364;0;0;106
UT;45;72;1;0;-4.751338482;6.210000038;4.599999905;-0.804264247;0;1;0;18344;1870081;0.447416991;0;0;106
UT;45;73;1;0;-4.754559994;5.96999979;4.400000095;-0.805115581;0;0;1;18379;1874575;0.447036266;0;0;106
UT;45;74;1;0;-4.7549963;5.96999979;4.699999809;-0.802530706;0;0;1;18469;1879071;0.448193282;0;0;106
UT;45;75;1;0;-4.759384632;5.96999979;4.099999905;-0.803010106;0;0;1;18486;1883566;0.447978467;0;0;106
UT;45;76;1;0;-4.758206844;5.96999979;4.599999905;-0.815783441;0;0;0;18606;1888062;0.44229269;0;0;106
UT;45;77;1;0;-4.760963917;5.96999979;4.699999809;-0.817432344;0;0;0;18653;1892557;0.441563994;0;0;106
UT;45;78;1;0;-4.763391018;5.96999979;4.199999809;-0.812591672;0;0;0;18706;1897053;0.443706632;0;0;106
UT;45;79;1;0;-4.776478767;5.96999979;4;-0.803787053;1;0;0;18560;1901548;0.447630554;0;0;106
UT;45;80;1;0;-4.79151535;5.96999979;3.799999952;-0.792458534;1;0;0;18379;1906044;0.452730358;0;0;106
UT;45;81;1;0;-4.805645943;5.96999979;4.300000191;-0.769324839;1;0;0;18216;1910539;0.463325799;0;0;106
UT;45;82;1;0;-4.808827877;5.96999979;3.799999952;-0.757303298;0;1;0;18253;1915035;0.468929291;0;0;106
UT;45;83;1;0;-4.811505795;5.96999979;4;-0.754968405;0;1;0;18299;1919530;0.47002548;0;0;106
UT;45;84;1;0;-4.816088676;5.96999979;3.599999905;-0.754260063;0;1;0;18310;1924026;0.470358521;0;0;106
UT;45;85;1;0;-4.825251579;5.789999962;3.5;-0.752182245;0;0;1;18237;1928521;0.471336842;0;0;106
UT;45;86;1;0;-4.838693142;5.789999962;3.599999905;-0.748489559;0;0;1;18074;1932341;0.473080575;0;0;106
UT;45;87;1;0;-4.850697041;5.789999962;3.200000048;-0.747048557;0;0;1;17938;1936161;0.47376278;0;0;106
UT;45;88;1;0;-4.848196983;5.789999962;3.900000095;-0.757499397;0;0;0;18063;1939982;0.468837351;0;0;106
UT;45;89;1;0;-4.861692905;5.789999962;4.099999905;-0.76115346;0;0;0;17900;1943802;0.467127323;0;0;106
UT;45;90;1;0;-4.865669727;5.789999962;3.700000048;-0.757985651;0;0;0;17908;1947622;0.468609422;0;0;106
UT;45;91;1;0;-4.881257534;5.789999962;3.599999905;-0.748904824;1;0;0;17709;1951442;0.472884148;0;0;106
UT;45;92;1;0;-4.89013052;5.789999962;3.599999905;-0.741062522;1;0;0;17630;1955262;0.476607233;0;0;106
UT;45;93;1;0;-4.899870396;5.789999962;4.099999905;-0.72395879;1;0;0;17536;1959082;0.484829128;0;0;106
UT;45;94;1;0;-4.905793667;5.789999962;3.700000048;-0.718531072;0;1;0;17509;1962903;0.487467796;0;0;106
UT;45;95;1;0;-4.904813766;5.789999962;4;-0.720726132;0;1;0;17603;1966723;0.486398935;0;0;106
UT;45;96;1;0;-4.914759159;5.789999962;3.599999905;-0.723694682;0;1;0;17505;1970543;0.484957188;0;0;106
UT;45;97;1;0;-4.920772552;7.110000134;3.599999905;-0.728162706;0;0;1;17476;1974363;0.482795209;0;0;106
UT;45;98;1;0;-4.929706573;7.110000134;3.700000048;-0.731259346;0;0;1;17387;1977964;0.4813025;0;0;106
UT;45;99;1;0;-4.942020416;7.110000134;3.400000095;-0.737747729;0;0;1;17240;1981565;0.478189707;0;0;106
UT;45;100;1;0;-4.948447704;7.110000134;3.799999952;-0.746774018;0;0;0;17195;1985166;0.473892868;0;0;106
UT;45;101;1;0;-4.959022522;7.110000134;4.099999905;-0.756180823;0;0;0;17079;1988766;0.469455928;0;0;106
UT;45;102;1;0;-4.97276783;7.110000134;3.400000095;-0.757585108;0;0;0;16910;1992367;0.468797177;0;0;106
UT;45;103;1;0;-4.99488163;7.110000134;3.5;-0.75601548;1;0;0;16603;1995968;0.469533592;0;0;106
UT;45;104;1;0;-5.012005329;7.110000134;3.400000095;-0.753980815;1;0;0;16383;1999569;0.470489889;0;0;106
UT;45;105;1;0;-5.033147812;7.110000134;4;-0.739315212;1;0;0;16101;2003170;0.477440745;0;0;106
UT;45;106;1;0;-5.056423187;7.110000134;3.5;-0.73531872;0;1;0;15790;2006771;0.479352653;0;0;106
UT;45;107;1;1;-5.051232815;7.110000134;3.799999952;-0.737402141;0;1;0;15932;2010371;0.47835499;0;0;106
UT;45;108;1;1;-5.070870876;7.110000134;3.400000095;-0.738052726;0;1;0;15681;2013972;0.478043884;0;0;106
UT;45;109;1;1;-5.087973118;7.25;3.5;-0.741627276;0;0;1;15473;2017573;0.476338148;0;0;106
UT;45;110;1;1;-5.104325294;7.25;3.5;-0.741082609;0;0;1;15273;2021038;0.476597667;0;0;106
UT;45;111;1;1;-5.117994308;7.25;2.900000095;-0.742972672;0;0;1;15116;2024502;0.475697726;0;0;106
UT;45;112;1;1;-5.124240398;7.25;3.599999905;-0.758809328;0;0;0;15072;2027967;0.468223602;0;0;106
UT;45;113;1;1;-5.134020329;7.25;4;-0.765125632;0;0;0;14975;2031431;0.465275466;0;0;106
UT;45;114;1;1;-5.140081882;7.25;3.5;-0.763772726;0;0;0;14934;2034896;0.465905368;0;0;106
UT;45;115;1;1;-5.151329517;7.25;3.400000095;-0.757605851;1;0;0;14816;2038361;0.468787432;0;0;106
UT;45;116;1;1;-5.168091774;7.25;3.299999952;-0.750865936;1;0;0;14618;2041825;0.471957684;0;0;106
UT;45;117;1;1;-5.192550659;7.25;4;-0.734755039;1;0;0;14312;2045290;0.47962293;0;0;106
VT;46;1;1;0;-4.268663406;4.820000172;4.099999905;-0.647984982;0;0;1;7564;540267;0.523098767;0;0;79
VT;46;2;1;0;-4.271974087;4.820000172;4.699999809;-0.655118406;0;0;1;7558;541058;0.519380569;0;0;79
VT;46;3;1;0;-4.267239094;4.820000172;4.099999905;-0.646169901;0;0;1;7613;541850;0.524049103;0;0;79
VT;46;4;1;0;-4.261248112;4.820000172;5.800000191;-0.670735121;0;0;0;7678;542641;0.511332512;0;0;79
VT;46;5;1;0;-4.253382683;4.820000172;5.300000191;-0.676377535;0;0;0;7758;543432;0.508455515;0;0;79
VT;46;6;1;0;-4.25125885;4.820000172;4.699999809;-0.673658907;0;0;0;7794;544224;0.509839714;0;0;79
VT;46;7;1;0;-4.259550095;4.820000172;4.199999809;-0.669074774;1;0;0;7749;545015;0.512182236;0;0;79
VT;46;8;1;0;-4.277655125;4.820000172;3.599999905;-0.654906869;1;0;0;7629;545806;0.519490421;0;0;79
VT;46;9;1;0;-4.30429697;4.820000172;3.700000048;-0.638259709;1;0;0;7447;546598;0.528210878;0;0;79
VT;46;10;1;0;-4.31609726;4.820000172;2.900000095;-0.629653275;0;1;0;7378;547389;0.532776535;0;0;79
VT;46;11;1;0;-4.322788239;4.820000172;2.900000095;-0.628351033;0;1;0;7347;548180;0.53347075;0;0;79
VT;46;12;1;0;-4.332104206;4.820000172;3.099999905;-0.640462279;0;1;0;7297;548972;0.527048767;0;0;79
VT;46;13;1;0;-4.348384857;4.800000191;2.799999952;-0.646297634;0;0;1;7197;549763;0.523982167;0;0;79
VT;46;14;1;0;-4.360100746;4.800000191;3.099999905;-0.655559421;0;0;1;7127;550425;0.519151568;0;0;79
VT;46;15;1;0;-4.358671188;4.800000191;2.5;-0.641611874;0;0;1;7151;551087;0.526443183;0;0;79
VT;46;16;1;0;-4.349483967;4.800000191;3.900000095;-0.660365462;0;0;0;7231;551749;0.516662478;0;0;79
VT;46;17;1;0;-4.343560696;4.800000191;3.599999905;-0.668633461;0;0;0;7288;552411;0.512408316;0;0;79
VT;46;18;1;0;-4.336343288;4.800000191;3.099999905;-0.669958293;0;0;0;7355;553073;0.511729896;0;0;79
VT;46;19;1;0;-4.351130486;4.800000191;2.799999952;-0.666378379;1;0;0;7261;553735;0.513565183;0;0;79
VT;46;20;1;0;-4.369865417;4.800000191;2.200000048;-0.646122575;1;0;0;7140;554397;0.524073899;0;0;79
VT;46;21;1;0;-4.389733315;4.800000191;2.5;-0.625951886;1;0;0;7013;555059;0.53475219;0;0;79
VT;46;22;1;0;-4.392943382;4.800000191;1.899999976;-0.625060558;0;1;0;7004;555721;0.535229027;0;0;79
VT;46;23;1;0;-4.397004128;4.800000191;2.099999905;-0.6279369;0;1;0;6989;556383;0.533691704;0;0;79
VT;46;24;1;0;-4.40625;4.800000191;2.400000095;-0.632387936;0;1;0;6938;557045;0.531321526;0;0;79
VT;46;25;1;0;-4.416703224;4.670000076;2.400000095;-0.644839287;0;0;1;6879;557707;0.524746895;0;0;79
VT;46;26;1;0;-4.422239304;4.670000076;2.799999952;-0.654563665;0;0;1;6851;558271;0.519668758;0;0;79
VT;46;27;1;0;-4.414245129;4.670000076;2.5;-0.635525227;0;0;1;6916;558835;0.529657245;0;0;79
VT;46;28;1;0;-4.398215294;4.670000076;4.099999905;-0.648314655;0;0;0;7038;559400;0.522926331;0;0;79
VT;46;29;1;0;-4.390898228;4.670000076;4;-0.650184214;0;0;0;7100;559964;0.521949649;0;0;79
VT;46;30;1;0;-4.39206171;4.670000076;3.700000048;-0.652241826;0;0;0;7102;560528;0.520876765;0;0;79
VT;46;31;1;0;-4.395062923;4.670000076;3.799999952;-0.657372952;1;0;0;7091;561092;0.518210888;0;0;79
VT;46;32;1;0;-4.409858227;4.670000076;3.200000048;-0.637127101;1;0;0;6997;561656;0.528809428;0;0;79
VT;46;33;1;0;-4.413445473;4.670000076;3.5;-0.620486557;1;0;0;6982;562220;0.537682772;0;0;79
VT;46;34;1;0;-4.40662241;4.670000076;2.900000095;-0.626199424;0;1;0;7040;562785;0.534619808;0;0;79
VT;46;35;1;0;-4.402826786;4.670000076;3.299999952;-0.629094064;0;1;0;7077;563349;0.533074498;0;0;79
VT;46;36;1;0;-4.399612427;4.670000076;3.400000095;-0.633306563;0;1;0;7110;563913;0.530833662;0;0;79
VT;46;37;1;0;-4.397406578;4.659999847;3.400000095;-0.645165265;0;0;1;7136;564477;0.52457583;0;0;79
VT;46;38;1;0;-4.382596493;4.659999847;3.900000095;-0.658381462;0;0;1;7243;564687;0.517688572;0;0;79
VT;46;39;1;0;-4.365432262;4.659999847;3.799999952;-0.645617008;0;0;1;7369;564898;0.524338901;0;0;79
VT;46;40;1;0;-4.332929611;4.659999847;5.699999809;-0.672866106;0;0;0;7613;565108;0.510244071;0;0;79
VT;46;41;1;0;-4.313619614;4.659999847;5.699999809;-0.675706506;0;0;0;7762;565318;0.508796811;0;0;79
VT;46;42;1;0;-4.304332733;4.659999847;5.400000095;-0.677631497;0;0;0;7835;565529;0.507818341;0;0;79
VT;46;43;1;0;-4.292612553;4.659999847;5.300000191;-0.679065347;1;0;0;7928;565739;0.507090747;0;0;79
VT;46;44;1;0;-4.293694019;4.659999847;4.800000191;-0.666184664;1;0;0;7920;565949;0.513664663;0;0;79
VT;46;45;1;0;-4.296042919;4.659999847;4.699999809;-0.653220892;1;0;0;7902;566160;0.520367026;0;0;79
VT;46;46;1;0;-4.284538746;4.659999847;4.199999809;-0.6617167;0;1;0;7994;566370;0.515964806;0;0;79
VT;46;47;1;0;-4.2741642;4.659999847;4.300000191;-0.662131906;0;1;0;8078;566580;0.515750647;0;0;79
VT;46;48;1;0;-4.266591072;4.659999847;4.300000191;-0.663110137;0;1;0;8140;566791;0.515246332;0;0;79
VT;46;49;1;0;-4.249488354;4.570000172;4.400000095;-0.671863854;0;0;1;8281;567001;0.510755718;0;0;79
